"Age_","Income","Experience","Married.Single","House_Ownership","Car_Ownership","CITY","STATE","CURRENT_JOB_YRS","CURRENT_HOUSE_YRS","Risk_Flag","Profession"
53,4717022,12,"single","rented","no","Deoghar","Jharkhand",4,12,0,"Statistician"
41,2780996,4,"single","rented","no","Tadepalligudem","Andhra_Pradesh",4,12,0,"Statistician"
45,7475587,16,"single","rented","yes","Patna","Bihar",7,13,1,"Statistician"
60,6097344,16,"single","rented","yes","Kottayam","Kerala",10,14,0,"Statistician"
48,462698,7,"single","rented","no","Tumkur","Karnataka",5,13,0,"Statistician"
62,9094813,16,"single","rented","no","Nandyal","Andhra_Pradesh",14,11,0,"Statistician"
41,8056937,10,"single","rented","yes","Kottayam","Kerala",10,14,0,"Statistician"
24,3451746,20,"single","owned","no","Bettiah[33]","Bihar",6,10,0,"Statistician"
54,1960045,5,"single","rented","no","Pudukkottai","Tamil_Nadu",5,13,1,"Statistician"
27,1039697,3,"single","rented","no","Cuttack","Odisha",3,14,0,"Statistician"
70,713017,17,"single","rented","yes","Bahraich","Uttar_Pradesh",5,10,0,"Statistician"
69,4250194,9,"single","rented","no","Ramagundam[27]","Telangana",8,13,0,"Statistician"
41,4717022,12,"single","rented","no","Deoghar","Jharkhand",4,12,0,"Statistician"
59,9612896,9,"single","rented","yes","Bhimavaram","Andhra_Pradesh",5,14,0,"Statistician"
59,462698,7,"single","rented","no","Tumkur","Karnataka",5,13,0,"Statistician"
67,4403214,19,"single","rented","no","Jhansi","Uttar_Pradesh",4,12,0,"Statistician"
26,8776828,10,"single","rented","no","Raebareli","Uttar_Pradesh",5,14,0,"Statistician"
58,9955481,13,"single","rented","no","Eluru[25]","Andhra_Pradesh",5,10,0,"Statistician"
63,1960045,5,"single","rented","no","Pudukkottai","Tamil_Nadu",5,13,0,"Statistician"
59,7802075,18,"single","rented","no","Ambattur","Tamil_Nadu",7,12,0,"Statistician"
59,7526244,20,"single","rented","no","Jaipur","Rajasthan",13,10,0,"Statistician"
44,8451500,7,"married","rented","yes","Khandwa","Madhya_Pradesh",7,13,0,"Statistician"
59,3558638,4,"single","owned","no","Bangalore","Karnataka",4,10,0,"Statistician"
-2,6001312,4,"single","rented","yes","Imphal","Manipur",4,11,0,"Statistician"
45,8273281,1,"single","rented","no","Durgapur","West_Bengal",1,12,0,"Statistician"
49,6816106,20,"single","rented","yes","Adoni","Andhra_Pradesh",11,14,0,"Statistician"
57,9112796,5,"single","rented","yes","Haridwar","Uttarakhand",5,12,0,"Statistician"
58,8121180,17,"single","rented","no","Bhopal","Madhya_Pradesh",3,10,0,"Statistician"
49,9046485,3,"single","rented","yes","Unnao","Uttar_Pradesh",3,12,0,"Statistician"
69,5532605,19,"single","owned","no","Baranagar","West_Bengal",6,14,0,"Statistician"
25,1039697,3,"single","rented","no","Cuttack","Odisha",3,14,0,"Statistician"
55,4750625,8,"single","rented","yes","Maheshtala","West_Bengal",4,13,0,"Statistician"
29,8510110,15,"single","rented","no","Ranchi","Jharkhand",13,14,0,"Statistician"
46,1703403,1,"single","rented","no","Thanjavur","Tamil_Nadu",1,10,0,"Statistician"
48,46244,9,"single","rented","no","Ajmer","Rajasthan",8,14,0,"Statistician"
25,4157390,17,"married","rented","no","Siliguri","West_Bengal",12,13,0,"Statistician"
40,4724398,6,"single","owned","no","Belgaum","Karnataka",3,11,0,"Statistician"
40,1893495,3,"single","rented","no","Panihati","West_Bengal",3,10,0,"Statistician"
33,8776828,10,"single","rented","no","Raebareli","Uttar_Pradesh",5,14,0,"Statistician"
42,7306045,7,"single","rented","no","Machilipatnam","Andhra_Pradesh",7,11,0,"Statistician"
3,8121180,17,"single","rented","no","Bhopal","Madhya_Pradesh",3,10,0,"Statistician"
26,8325446,1,"single","rented","yes","Bhavnagar","Gujarat",1,13,0,"Statistician"
51,3867310,20,"single","rented","no","Rajpur_Sonarpur","West_Bengal",7,14,0,"Statistician"
25,5118418,18,"single","rented","no","Phusro","Jharkhand",10,13,1,"Statistician"
42,3558638,4,"single","owned","no","Bangalore","Karnataka",4,10,0,"Statistician"
46,1258437,19,"single","rented","no","Thiruvananthapuram","Kerala",11,11,0,"Statistician"
65,4403214,19,"single","rented","no","Jhansi","Uttar_Pradesh",4,12,0,"Statistician"
50,4181786,12,"single","norent_noown","yes","Korba","Chhattisgarh",4,13,0,"Statistician"
32,4031882,4,"single","rented","yes","Nellore[14][15]","Andhra_Pradesh",4,10,0,"Statistician"
45,46244,9,"single","rented","no","Ajmer","Rajasthan",8,14,0,"Statistician"
42,9955481,13,"single","rented","no","Eluru[25]","Andhra_Pradesh",5,10,0,"Statistician"
52,6816106,20,"single","rented","yes","Adoni","Andhra_Pradesh",11,14,0,"Statistician"
63,8306987,0,"single","rented","no","Thane","Maharashtra",0,12,0,"Statistician"
35,3867310,20,"single","rented","no","Rajpur_Sonarpur","West_Bengal",7,14,0,"Statistician"
38,3132419,9,"single","rented","yes","Baranagar","West_Bengal",8,13,0,"Statistician"
32,1703403,1,"single","rented","no","Thanjavur","Tamil_Nadu",1,10,0,"Statistician"
54,8776828,10,"single","rented","no","Raebareli","Uttar_Pradesh",5,14,0,"Statistician"
41,989024,2,"single","rented","no","Coimbatore","Tamil_Nadu",2,12,0,"Statistician"
59,3562261,7,"single","rented","yes","Hosur","Tamil_Nadu",6,10,0,"Statistician"
21,9807621,7,"married","rented","yes","Karnal","Haryana",7,13,0,"Statistician"
55,877490,9,"single","rented","no","Karawal_Nagar","Delhi",4,12,0,"Statistician"
53,2884465,18,"single","rented","yes","Delhi_city","Delhi",6,12,0,"Statistician"
33,3281612,12,"single","rented","no","Bhubaneswar","Odisha",12,14,0,"Statistician"
21,714087,3,"single","rented","yes","Jaipur","Rajasthan",3,11,1,"Statistician"
48,3231606,20,"single","rented","no","Eluru[25]","Andhra_Pradesh",5,12,0,"Statistician"
4,8980484,0,"single","rented","yes","Sambalpur","Odisha",0,12,0,"Statistician"
14,9012205,18,"married","rented","no","Maheshtala","West_Bengal",3,14,0,"Statistician"
52,3438789,8,"single","rented","no","Kavali","Andhra_Pradesh",7,14,0,"Statistician"
49,2984988,7,"single","rented","yes","Bijapur","Karnataka",7,13,0,"Web_designer"
24,3693362,15,"single","rented","no","Sangli-Miraj_&_Kupwad","Maharashtra",11,10,0,"Web_designer"
25,6088053,9,"single","rented","no","Ahmednagar","Maharashtra",6,12,1,"Web_designer"
52,8743154,15,"single","rented","yes","Eluru[25]","Andhra_Pradesh",10,14,1,"Web_designer"
45,9470213,5,"single","norent_noown","yes","Bidar","Karnataka",5,13,0,"Web_designer"
0,738257,3,"single","norent_noown","no","Siliguri","West_Bengal",3,10,0,"Web_designer"
31,6067257,5,"single","rented","no","Chapra","Bihar",5,13,0,"Web_designer"
20,333219,1,"married","rented","no","Asansol","West_Bengal",1,12,0,"Web_designer"
55,8284308,3,"single","owned","no","Narasaraopet","Andhra_Pradesh",3,12,0,"Web_designer"
67,901466,15,"single","rented","yes","Shivpuri","Madhya_Pradesh",8,13,1,"Web_designer"
71,2822666,0,"single","rented","yes","Ambarnath","Maharashtra",0,11,0,"Web_designer"
40,4826921,5,"single","rented","no","Begusarai","Bihar",5,13,0,"Web_designer"
54,5236105,7,"married","rented","no","Shimla","Himachal_Pradesh",7,13,0,"Web_designer"
39,9127290,11,"single","rented","no","Ghaziabad","Uttar_Pradesh",3,14,1,"Web_designer"
56,4850381,6,"single","rented","no","Hosur","Tamil_Nadu",6,11,0,"Web_designer"
13,2874640,10,"single","rented","no","Vasai-Virar","Maharashtra",9,12,0,"Web_designer"
60,8249799,19,"single","rented","no","Panipat","Haryana",12,10,0,"Web_designer"
40,3770663,5,"single","rented","yes","Coimbatore","Tamil_Nadu",5,12,0,"Web_designer"
89,2822666,0,"single","rented","yes","Ambarnath","Maharashtra",0,11,0,"Web_designer"
56,2375695,17,"married","rented","yes","Jodhpur","Rajasthan",10,12,0,"Web_designer"
27,3346084,18,"single","rented","no","Sambalpur","Odisha",6,13,0,"Web_designer"
58,3696953,17,"single","rented","no","Allahabad","Uttar_Pradesh[5]",4,11,0,"Web_designer"
16,2730986,10,"single","rented","no","Panchkula","Haryana",4,14,0,"Web_designer"
85,9470213,5,"single","norent_noown","yes","Bidar","Karnataka",5,13,0,"Web_designer"
43,2375695,17,"married","rented","yes","Jodhpur","Rajasthan",10,12,0,"Web_designer"
48,5456157,14,"single","rented","no","Salem","Tamil_Nadu",9,14,0,"Web_designer"
37,3984731,1,"single","rented","no","Ulhasnagar","Maharashtra",1,13,0,"Web_designer"
85,8978055,9,"single","rented","no","Sirsa","Haryana",9,14,0,"Web_designer"
28,4871820,12,"single","rented","no","Tiruppur","Tamil_Nadu",10,10,0,"Web_designer"
34,750679,6,"single","owned","no","Pimpri-Chinchwad","Maharashtra",5,13,0,"Web_designer"
50,5921974,3,"married","rented","no","Morbi","Gujarat",3,11,0,"Web_designer"
33,2557545,13,"single","rented","yes","Sangli-Miraj_&_Kupwad","Maharashtra",6,14,1,"Web_designer"
33,4012270,7,"single","rented","yes","Hazaribagh","Jharkhand",7,10,0,"Web_designer"
69,5456157,14,"single","rented","no","Salem","Tamil_Nadu",9,14,0,"Web_designer"
2,9741513,11,"single","owned","yes","North_Dumdum","West_Bengal",10,14,0,"Web_designer"
43,439493,18,"single","rented","no","Proddatur","Andhra_Pradesh",7,10,0,"Web_designer"
29,8364348,8,"single","norent_noown","no","Bhusawal","Maharashtra",5,13,0,"Web_designer"
70,8744579,3,"married","rented","yes","Bikaner","Rajasthan",3,12,0,"Web_designer"
74,3696953,17,"single","rented","no","Allahabad","Uttar_Pradesh[5]",4,11,0,"Web_designer"
43,3853423,12,"single","rented","no","Adoni","Andhra_Pradesh",12,10,0,"Web_designer"
43,3589702,15,"single","rented","no","Dhanbad","Jharkhand",5,13,0,"Web_designer"
25,8743154,15,"single","rented","yes","Eluru[25]","Andhra_Pradesh",10,14,0,"Web_designer"
72,4417164,12,"single","rented","no","Vellore","Tamil_Nadu",8,14,0,"Web_designer"
34,5545675,9,"single","rented","no","Surendranagar_Dudhrej","Gujarat",6,12,0,"Web_designer"
6,901466,15,"single","rented","yes","Shivpuri","Madhya_Pradesh",8,13,1,"Web_designer"
65,3438381,6,"single","rented","no","Khandwa","Madhya_Pradesh",6,12,0,"Web_designer"
58,4054318,3,"single","rented","no","Sangli-Miraj_&_Kupwad","Maharashtra",3,11,0,"Web_designer"
69,156145,7,"single","rented","yes","Haldia","West_Bengal",7,13,1,"Web_designer"
79,3770663,5,"single","rented","yes","Coimbatore","Tamil_Nadu",5,12,0,"Web_designer"
31,6015769,12,"single","rented","no","Navi_Mumbai","Maharashtra",7,14,0,"Web_designer"
44,7792403,8,"single","rented","no","Karaikudi","Tamil_Nadu",3,12,0,"Web_designer"
46,8744579,3,"married","rented","yes","Bikaner","Rajasthan",3,12,0,"Web_designer"
48,7936020,18,"single","rented","no","Sambhal","Uttar_Pradesh",5,12,0,"Web_designer"
40,3780397,18,"single","rented","yes","Amaravati","Andhra_Pradesh",8,12,0,"Web_designer"
24,3693362,15,"single","rented","no","Sangli-Miraj_&_Kupwad","Maharashtra",11,10,0,"Web_designer"
57,6015769,12,"single","rented","no","Navi_Mumbai","Maharashtra",7,14,0,"Web_designer"
40,6028273,6,"single","rented","yes","Meerut","Uttar_Pradesh",6,14,0,"Web_designer"
42,1891120,10,"single","rented","no","Parbhani","Maharashtra",10,11,0,"Web_designer"
74,7970733,7,"single","rented","yes","Ichalkaranji","Maharashtra",7,13,1,"Web_designer"
32,1380488,0,"single","rented","yes","Barasat","West_Bengal",0,13,0,"Web_designer"
57,2460009,9,"single","rented","no","Kottayam","Kerala",6,13,0,"Web_designer"
20,1537266,13,"single","rented","no","Coimbatore","Tamil_Nadu",9,12,0,"Web_designer"
8,3883838,19,"single","rented","no","Chapra","Bihar",13,13,1,"Web_designer"
70,7936020,18,"single","rented","no","Sambhal","Uttar_Pradesh",5,12,0,"Web_designer"
85,6015769,12,"single","rented","no","Navi_Mumbai","Maharashtra",7,14,0,"Web_designer"
49,9741513,11,"single","owned","yes","North_Dumdum","West_Bengal",10,14,0,"Web_designer"
50,1537266,13,"single","rented","no","Coimbatore","Tamil_Nadu",9,12,0,"Web_designer"
25,3309801,19,"single","rented","yes","Gandhinagar","Gujarat",6,11,0,"Web_designer"
30,1776630,5,"married","rented","no","Udupi","Karnataka",5,12,0,"Web_designer"
59,3026361,18,"single","owned","yes","Saharsa[29]","Bihar",13,10,0,"Web_designer"
82,4826921,5,"single","rented","no","Begusarai","Bihar",5,13,0,"Web_designer"
51,5236105,7,"married","rented","no","Shimla","Himachal_Pradesh",7,13,0,"Web_designer"
53,3309801,19,"single","rented","yes","Gandhinagar","Gujarat",6,11,0,"Web_designer"
45,4054318,3,"single","rented","no","Sangli-Miraj_&_Kupwad","Maharashtra",3,11,0,"Web_designer"
50,4570845,3,"single","rented","no","Srinagar","Jammu_and_Kashmir",3,14,0,"Web_designer"
47,283529,20,"single","rented","no","Kurnool[18]","Andhra_Pradesh",9,14,0,"Web_designer"
10,8364348,8,"single","norent_noown","no","Bhusawal","Maharashtra",5,13,0,"Web_designer"
64,3548901,11,"single","rented","yes","Pallavaram","Tamil_Nadu",9,11,0,"Web_designer"
33,3346084,18,"single","rented","no","Sambalpur","Odisha",6,13,0,"Web_designer"
39,9744011,0,"single","rented","yes","Dhule","Maharashtra",0,10,0,"Web_designer"
44,5545675,9,"single","rented","no","Surendranagar_Dudhrej","Gujarat",6,12,0,"Web_designer"
21,2570620,11,"single","rented","no","Gaya","Bihar",10,11,0,"Web_designer"
32,750679,6,"single","owned","no","Pimpri-Chinchwad","Maharashtra",5,13,0,"Web_designer"
39,5467538,19,"single","rented","yes","Barasat","West_Bengal",13,12,0,"Web_designer"
47,4417164,12,"single","rented","no","Vellore","Tamil_Nadu",8,14,0,"Web_designer"
14,7310061,10,"single","rented","no","Chandrapur","Maharashtra",6,11,0,"Web_designer"
41,738257,3,"single","norent_noown","no","Siliguri","West_Bengal",3,10,0,"Web_designer"
19,1591827,13,"single","norent_noown","no","Karawal_Nagar","Delhi",4,12,0,"Web_designer"
49,245102,4,"single","rented","no","Mango","Jharkhand",4,12,1,"Web_designer"
58,8284308,3,"single","owned","no","Narasaraopet","Andhra_Pradesh",3,12,0,"Web_designer"
3,6015769,12,"single","rented","no","Navi_Mumbai","Maharashtra",7,14,0,"Web_designer"
44,9127290,11,"single","rented","no","Ghaziabad","Uttar_Pradesh",3,14,1,"Web_designer"
47,3450249,6,"single","norent_noown","no","Junagadh","Gujarat",6,13,0,"Web_designer"
28,9741513,11,"single","owned","yes","North_Dumdum","West_Bengal",10,14,0,"Web_designer"
22,892655,4,"single","rented","no","Vijayawada","Andhra_Pradesh",4,10,0,"Web_designer"
23,4012270,7,"single","rented","yes","Hazaribagh","Jharkhand",7,10,1,"Web_designer"
39,8808852,16,"single","rented","no","Jhansi","Uttar_Pradesh",3,14,1,"Web_designer"
71,9470213,5,"single","norent_noown","yes","Bidar","Karnataka",5,13,0,"Web_designer"
50,1891120,10,"single","rented","no","Parbhani","Maharashtra",10,11,0,"Web_designer"
57,3853423,12,"single","rented","no","Adoni","Andhra_Pradesh",12,10,0,"Web_designer"
37,9589262,13,"single","rented","no","Bidhannagar","West_Bengal",4,10,0,"Web_designer"
38,2570620,11,"single","rented","no","Gaya","Bihar",10,11,0,"Web_designer"
18,3460548,13,"single","rented","no","Kumbakonam","Tamil_Nadu",5,13,0,"Web_designer"
19,2730986,10,"single","rented","no","Panchkula","Haryana",4,14,0,"Web_designer"
42,4826921,5,"single","rented","no","Begusarai","Bihar",5,13,0,"Web_designer"
43,7440752,10,"single","rented","no","Patna","Bihar",10,11,0,"Web_designer"
63,6754188,2,"single","rented","yes","Mumbai","Maharashtra",2,14,0,"Web_designer"
60,1591827,13,"single","norent_noown","no","Karawal_Nagar","Delhi",4,12,0,"Web_designer"
2,2730986,10,"single","rented","no","Panchkula","Haryana",4,14,0,"Web_designer"
26,7794515,2,"single","rented","no","Kanpur","Uttar_Pradesh",2,11,0,"Web_designer"
40,5439814,12,"married","rented","no","Ratlam","Madhya_Pradesh",12,13,0,"Web_designer"
67,7310061,10,"single","rented","no","Chandrapur","Maharashtra",6,11,0,"Web_designer"
44,7970733,7,"single","rented","yes","Ichalkaranji","Maharashtra",7,13,1,"Web_designer"
41,283529,20,"single","rented","no","Kurnool[18]","Andhra_Pradesh",9,14,0,"Web_designer"
67,2570620,11,"single","rented","no","Gaya","Bihar",10,11,0,"Web_designer"
41,6028273,6,"single","rented","yes","Meerut","Uttar_Pradesh",6,14,0,"Web_designer"
64,156145,7,"single","rented","yes","Haldia","West_Bengal",7,13,1,"Web_designer"
51,3818975,14,"single","rented","no","Mahbubnagar","Telangana",12,10,0,"Web_designer"
59,9744621,14,"single","rented","no","Bellary","Karnataka",11,12,0,"Web_designer"
48,1776630,5,"married","rented","no","Udupi","Karnataka",5,12,0,"Web_designer"
33,6015769,12,"single","rented","no","Navi_Mumbai","Maharashtra",7,14,0,"Web_designer"
48,8840108,10,"married","rented","no","Muzaffarpur","Bihar",6,13,0,"Web_designer"
44,8744579,3,"married","rented","yes","Bikaner","Rajasthan",3,12,0,"Web_designer"
42,4012270,7,"single","rented","yes","Hazaribagh","Jharkhand",7,10,1,"Web_designer"
38,9744621,14,"single","rented","no","Bellary","Karnataka",11,12,0,"Web_designer"
15,5545675,9,"single","rented","no","Surendranagar_Dudhrej","Gujarat",6,12,0,"Web_designer"
29,8986859,3,"single","owned","yes","Ujjain","Madhya_Pradesh",3,14,0,"Web_designer"
16,5921974,3,"married","rented","no","Morbi","Gujarat",3,11,0,"Web_designer"
24,4850381,6,"single","rented","no","Hosur","Tamil_Nadu",6,11,0,"Web_designer"
73,7583437,13,"single","owned","yes","Etawah","Uttar_Pradesh",9,13,0,"Web_designer"
49,2018913,7,"single","rented","yes","Dewas","Madhya_Pradesh",7,13,0,"Web_designer"
53,4012270,7,"single","rented","yes","Hazaribagh","Jharkhand",7,10,0,"Web_designer"
44,1537266,13,"single","rented","no","Coimbatore","Tamil_Nadu",9,12,0,"Web_designer"
62,5236105,7,"married","rented","no","Shimla","Himachal_Pradesh",7,13,0,"Web_designer"
28,1990293,15,"single","rented","no","Nagpur","Maharashtra",4,10,0,"Web_designer"
51,229554,15,"single","rented","no","Ramgarh","Jharkhand",14,11,0,"Web_designer"
68,1776630,5,"married","rented","no","Udupi","Karnataka",5,12,0,"Web_designer"
12,7533165,19,"single","rented","yes","Bhilai","Chhattisgarh",8,12,0,"Web_designer"
50,4570845,3,"single","rented","no","Srinagar","Jammu_and_Kashmir",3,14,0,"Web_designer"
55,2557545,13,"single","rented","yes","Sangli-Miraj_&_Kupwad","Maharashtra",6,14,1,"Web_designer"
3,2730986,10,"single","rented","no","Panchkula","Haryana",4,14,0,"Web_designer"
70,5040214,7,"single","rented","no","Sagar","Madhya_Pradesh",3,11,0,"Web_designer"
74,2822666,0,"single","rented","yes","Ambarnath","Maharashtra",0,11,1,"Web_designer"
47,8364348,8,"single","norent_noown","no","Bhusawal","Maharashtra",5,13,0,"Web_designer"
68,6028273,6,"single","rented","yes","Meerut","Uttar_Pradesh",6,14,0,"Web_designer"
62,6754188,2,"single","rented","yes","Mumbai","Maharashtra",2,14,0,"Web_designer"
59,9282657,17,"single","rented","no","Sonipat","Haryana",3,14,0,"Web_designer"
12,3438381,6,"single","rented","no","Khandwa","Madhya_Pradesh",6,12,0,"Web_designer"
55,7985654,5,"single","rented","no","Nandyal","Andhra_Pradesh",5,14,0,"Web_designer"
57,7462954,2,"single","rented","yes","Munger","Bihar",2,11,0,"Web_designer"
3,3475913,17,"single","rented","no","Kolkata","West_Bengal",4,14,0,"Web_designer"
25,8284308,3,"single","owned","no","Narasaraopet","Andhra_Pradesh",3,12,0,"Web_designer"
38,6720927,17,"single","rented","no","Berhampur","Odisha",5,12,0,"Web_designer"
14,5112961,5,"single","rented","no","Jalna","Maharashtra",3,10,1,"Web_designer"
73,5236105,7,"married","rented","no","Shimla","Himachal_Pradesh",7,13,0,"Web_designer"
40,3931222,5,"single","rented","no","Maheshtala","West_Bengal",5,10,0,"Web_designer"
41,8822336,9,"single","rented","yes","Amritsar","Punjab",9,13,1,"Web_designer"
68,4631926,5,"single","rented","no","Firozabad","Uttar_Pradesh",5,10,0,"Web_designer"
67,6616592,1,"single","rented","no","Jamnagar","Gujarat",1,10,0,"Web_designer"
75,6193404,9,"single","rented","no","Gorakhpur","Uttar_Pradesh",3,14,0,"Web_designer"
41,7952536,14,"single","owned","yes","Nadiad","Gujarat",7,11,0,"Web_designer"
26,3171584,15,"single","rented","no","Loni","Uttar_Pradesh",9,10,1,"Web_designer"
27,4300612,20,"single","rented","no","Gaya","Bihar",14,14,0,"Web_designer"
46,8981218,2,"single","rented","no","Davanagere","Karnataka",2,13,0,"Web_designer"
30,9950344,3,"single","rented","no","Khammam","Telangana",3,13,0,"Web_designer"
42,8071570,18,"married","rented","no","Fatehpur","Uttar_Pradesh",4,13,0,"Web_designer"
53,8891189,20,"single","rented","yes","Shivpuri","Madhya_Pradesh",4,12,0,"Web_designer"
62,7133054,19,"married","rented","no","Kishanganj[35]","Bihar",11,12,0,"Web_designer"
26,8525529,17,"single","rented","no","Sambhal","Uttar_Pradesh",7,10,1,"Web_designer"
39,8684542,16,"single","rented","yes","Jammu[16]","Jammu_and_Kashmir",6,14,0,"Web_designer"
49,2161314,10,"single","rented","no","Kamarhati","West_Bengal",10,11,0,"Web_designer"
53,2057051,6,"single","rented","no","Faridabad","Haryana",6,13,0,"Web_designer"
27,2273496,5,"single","rented","no","Kadapa[23]","Andhra_Pradesh",5,10,0,"Web_designer"
18,5849185,13,"single","rented","no","Dehradun","Uttarakhand",13,11,0,"Web_designer"
38,2101551,9,"single","rented","no","Coimbatore","Tamil_Nadu",9,13,0,"Web_designer"
21,2345071,10,"single","rented","no","Bidhannagar","West_Bengal",10,11,0,"Web_designer"
34,1921363,15,"single","rented","no","Bihar_Sharif","Bihar",13,14,0,"Web_designer"
68,6534944,16,"single","owned","yes","Mau","Uttar_Pradesh",6,13,0,"Web_designer"
27,2304926,12,"single","owned","no","Madanapalle","Andhra_Pradesh",3,11,1,"Web_designer"
28,2857066,14,"single","rented","yes","Malda","West_Bengal",11,12,0,"Web_designer"
53,87524,18,"single","rented","no","Jodhpur","Rajasthan",11,12,0,"Web_designer"
29,4066250,11,"married","rented","no","Vellore","Tamil_Nadu",11,13,0,"Web_designer"
76,9027530,13,"single","rented","yes","Chandrapur","Maharashtra",6,10,0,"Web_designer"
69,8845185,16,"married","rented","yes","Mangalore","Karnataka",6,14,1,"Web_designer"
54,1057536,19,"single","rented","yes","Rewa","Madhya_Pradesh",10,10,1,"Web_designer"
17,6319064,13,"single","rented","yes","Ongole","Andhra_Pradesh",11,12,0,"Civil_engineer"
84,5639383,5,"single","rented","no","Sonipat","Haryana",4,12,1,"Civil_engineer"
24,7736608,18,"single","rented","yes","Kota[6]","Rajasthan",3,13,0,"Civil_engineer"
39,9287205,9,"single","norent_noown","no","Mirzapur","Uttar_Pradesh",8,11,0,"Civil_engineer"
48,5687470,13,"married","rented","yes","Khora,_Ghaziabad","Uttar_Pradesh",13,14,0,"Civil_engineer"
3,6198507,14,"single","rented","no","Surendranagar_Dudhrej","Gujarat",12,13,0,"Civil_engineer"
52,4432896,14,"single","rented","no","Kavali","Andhra_Pradesh",13,14,1,"Civil_engineer"
44,1591909,17,"married","rented","no","Ballia","Uttar_Pradesh",4,12,0,"Civil_engineer"
58,7985754,8,"single","rented","no","Tirunelveli","Tamil_Nadu",6,14,0,"Civil_engineer"
30,3595993,6,"single","rented","no","Ujjain","Madhya_Pradesh",6,14,0,"Civil_engineer"
41,1816526,13,"single","rented","yes","Jorhat","Assam",12,11,0,"Civil_engineer"
29,6198507,14,"single","rented","no","Surendranagar_Dudhrej","Gujarat",12,13,0,"Civil_engineer"
23,3662229,0,"single","rented","no","Buxar[37]","Bihar",0,14,0,"Civil_engineer"
43,5131419,2,"single","rented","no","Varanasi","Uttar_Pradesh",2,10,1,"Civil_engineer"
13,9279566,14,"single","rented","yes","Nagercoil","Tamil_Nadu",7,12,0,"Civil_engineer"
57,3727264,15,"single","owned","no","Kirari_Suleman_Nagar","Delhi",10,10,0,"Civil_engineer"
58,241556,14,"single","rented","no","Durg","Chhattisgarh",10,11,0,"Civil_engineer"
62,7736608,18,"single","rented","yes","Kota[6]","Rajasthan",3,13,0,"Civil_engineer"
52,5653642,3,"single","rented","no","Mumbai","Maharashtra",3,11,1,"Civil_engineer"
92,1411158,11,"single","owned","yes","Hospet","Karnataka",6,13,0,"Civil_engineer"
60,702863,10,"single","rented","no","Orai","Uttar_Pradesh",9,14,0,"Civil_engineer"
32,4005758,11,"single","rented","yes","Pondicherry","Puducherry",7,12,0,"Civil_engineer"
52,9275320,12,"single","rented","no","Bhiwandi","Maharashtra",3,13,1,"Civil_engineer"
80,1591909,17,"married","rented","no","Ballia","Uttar_Pradesh",4,12,0,"Civil_engineer"
41,8497267,6,"single","rented","no","Madanapalle","Andhra_Pradesh",6,12,1,"Civil_engineer"
54,954408,8,"single","rented","yes","Proddatur","Andhra_Pradesh",8,13,0,"Civil_engineer"
77,241556,14,"single","rented","no","Durg","Chhattisgarh",10,11,0,"Civil_engineer"
56,6198507,14,"single","rented","no","Surendranagar_Dudhrej","Gujarat",12,13,0,"Civil_engineer"
65,7645788,17,"single","rented","yes","Pudukkottai","Tamil_Nadu",13,14,0,"Civil_engineer"
37,9279566,14,"single","rented","yes","Nagercoil","Tamil_Nadu",7,12,0,"Civil_engineer"
49,1871961,4,"single","rented","no","Dindigul","Tamil_Nadu",4,11,0,"Civil_engineer"
43,4246856,0,"single","rented","yes","Ahmedabad","Gujarat",0,10,0,"Civil_engineer"
50,7359576,17,"single","owned","no","Chandrapur","Maharashtra",14,14,0,"Civil_engineer"
25,1744080,14,"single","rented","yes","Nagaon","Assam",12,13,0,"Civil_engineer"
29,2603139,3,"married","rented","no","Aizawl","Mizoram",3,11,0,"Civil_engineer"
50,8692332,3,"single","rented","no","Warangal[11][12]","Telangana",3,13,0,"Civil_engineer"
43,2309662,12,"single","owned","no","Bilaspur","Chhattisgarh",10,11,0,"Civil_engineer"
60,3338595,15,"single","rented","no","Tezpur","Assam",4,10,1,"Civil_engineer"
44,8785845,8,"single","rented","no","Jodhpur","Rajasthan",6,14,1,"Civil_engineer"
44,4925213,10,"single","norent_noown","yes","Hapur","Uttar_Pradesh",6,10,0,"Civil_engineer"
39,6653271,11,"single","rented","no","Kochi","Kerala",11,10,1,"Civil_engineer"
37,76353,6,"single","rented","yes","Kalyan-Dombivli","Maharashtra",6,13,1,"Civil_engineer"
53,659529,10,"single","rented","no","Srinagar","Jammu_and_Kashmir",8,10,0,"Civil_engineer"
46,6497883,15,"single","rented","no","Nanded","Maharashtra",9,11,0,"Civil_engineer"
77,7985754,8,"single","rented","no","Tirunelveli","Tamil_Nadu",6,14,0,"Civil_engineer"
30,6653271,11,"single","rented","no","Kochi","Kerala",11,10,0,"Civil_engineer"
24,2267970,5,"single","rented","no","Hindupur","Andhra_Pradesh",5,10,0,"Civil_engineer"
57,3595993,6,"single","rented","no","Ujjain","Madhya_Pradesh",6,14,0,"Civil_engineer"
37,7645788,17,"single","rented","yes","Pudukkottai","Tamil_Nadu",13,14,0,"Civil_engineer"
57,1871961,4,"single","rented","no","Dindigul","Tamil_Nadu",4,11,0,"Civil_engineer"
42,2431771,10,"married","rented","no","Muzaffarnagar","Uttar_Pradesh",10,12,0,"Civil_engineer"
39,1737928,8,"single","rented","no","Suryapet","Telangana",8,10,0,"Civil_engineer"
